ClaimId,PetId,ClaimDate,ClaimAmount
38641,3554,2015-11-19,63.03
38642,1479,2016-11-30,39.03
38643,6430,2016-10-03,129.7
38644,2809,2010-11-26,247.43
38645,3707,2011-02-17,386.0
38646,3973,2016-06-01,40.47
38647,3827,2017-10-19,21.61
38648,8180,2010-12-08,332.06
38649,2606,2010-09-10,220.04
38650,4438,2014-11-04,276.79
38651,1749,2017-04-24,42.3
38652,2261,2013-05-27,51.18
38653,228,2015-01-19,366.69
38654,4058,2018-11-30,43.45
38655,4421,2016-01-25,760.24
38656,3486,2018-11-14,48.3
38657,5365,2010-10-29,42.2
38658,2819,2016-08-27,44.41
38659,4748,2018-07-04,17.4
38660,3827,2017-10-06,21.61
38661,1344,2011-04-30,177.21
38662,1840,2012-05-16,13.79
38663,3398,2016-03-13,48.29
38664,8650,2017-07-07,22.7
38665,7870,2016-12-29,67.78
38666,8650,2016-02-25,27.13
38667,4941,2016-03-28,183.34
38668,261,2016-06-28,58.08
38669,4421,2016-05-16,785.91
38670,4674,2014-06-13,46.0
38671,9193,2017-08-26,445.96
38672,5235,2016-11-27,152.49
38673,5448,2013-03-18,86.25
38674,5403,2017-02-14,66.01
38675,7472,2011-02-03,449.65
38676,5773,2017-05-06,69.47
38677,617,2013-10-05,74.28
38678,9089,2016-12-08,50.6
38679,5097,2015-11-11,39.48
38680,4991,2019-02-17,25.12
38681,3957,2016-03-08,22.7
38682,3767,2016-02-20,38.98
38683,3590,2015-03-11,206.65
38684,2261,2014-09-24,18.83
38686,4980,2018-01-07,70.38
38687,5403,2016-07-04,48.47
38688,4748,2018-08-11,26.37
38689,6745,2018-08-02,261.05
38690,2288,2011-04-26,104.49
38691,261,2016-02-29,40.25
38692,3999,2017-05-03,28.15
38693,7473,2011-06-06,56.35
38694,3373,2017-09-25,120.74
38696,1840,2013-09-24,84.57
38697,9089,2016-07-27,43.7
38698,1840,2013-11-25,13.79
38699,7749,2019-02-07,215.03
38700,9088,2016-02-27,14.46
38701,3827,2018-03-01,75.84
38702,4064,2016-03-25,35.83
38703,2889,2016-02-08,69.02
38705,4941,2015-04-30,180.16
38706,5773,2016-06-22,206.99
38707,3957,2017-12-16,55.15
38708,3957,2017-12-17,25.24
38709,3827,2018-07-24,40.25
38710,6571,2018-07-28,91.79
38711,2942,2011-06-01,7.76
38712,1690,2017-07-19,229.39
38713,2261,2013-04-25,46.0
38714,6580,2018-08-31,97.13
38715,9926,2010-09-13,116.15
38716,4267,2018-04-10,116.39
38717,4980,2019-04-15,120.3
38718,5773,2017-01-06,76.01
38719,7834,2011-04-06,211.94
38720,3908,2016-04-27,39.49
38721,5365,2010-12-23,98.9
38722,5235,2016-03-11,5.51
38723,5160,2011-05-31,52.34
38724,4980,2017-06-23,61.33
38725,3716,2019-05-07,41.4
38726,9027,2010-04-27,52.9
38727,7705,2018-09-26,173.7
38729,1258,2010-08-16,826.3
38730,1059,2017-06-14,4.6
38731,9737,2018-09-13,143.75
38732,9737,2017-11-22,161.0
38733,8482,2018-03-06,68.99
38734,6838,2016-12-14,12.65
38735,2968,2018-10-09,31.37
38736,2809,2010-10-14,64.66
38737,4941,2014-05-13,169.54
38738,5403,2015-11-17,59.35
38739,8644,2018-12-07,99.12
38740,4677,2017-09-06,28.75
38741,2922,2016-09-04,207.61
38742,6430,2016-11-11,42.54
38743,9322,2012-05-24,25.3
38744,2968,2018-11-15,31.37
38745,6444,2016-10-26,3.08
38746,3554,2015-12-22,96.51
38748,3947,2015-04-04,119.43
38749,3524,2017-08-24,47.6
38750,3957,2016-01-30,34.49
38751,7801,2018-01-16,28.55
38753,5097,2016-02-12,24.56
38754,5403,2015-05-15,113.53
38755,1840,2012-09-26,13.79
38756,3406,2016-05-26,34.49
38757,2227,2011-05-26,154.95
38758,75,2015-06-27,84.42
38759,3843,2011-08-09,361.1
38760,5424,2011-06-01,513.45
38761,8090,2017-06-12,41.97
38762,8584,2018-04-30,138.0
38763,6884,2011-12-15,75.81
38764,1130,2017-05-04,105.46
38765,2939,2015-02-11,43.78
38766,2261,2014-07-15,233.66
38767,1840,2015-01-28,271.1
38768,2939,2017-07-20,26.48
38769,5777,2018-01-02,52.77
38770,5097,2015-11-19,11.5
38771,7463,2016-10-04,48.3
38772,790,2015-05-28,57.49
38773,3908,2016-06-13,45.62
38774,4064,2017-03-01,82.79
38775,4941,2014-07-20,88.46
38776,3827,2017-11-09,45.98
38777,7294,2015-07-11,78.19
38778,4128,2015-01-15,71.62
38779,2628,2016-02-22,160.42
38780,9897,2012-09-10,31.45
38781,2922,2017-08-08,431.25
38782,3957,2016-08-30,53.99
38783,3917,2016-04-22,76.18
38784,4272,2011-08-24,33.23
38785,4091,2013-02-08,26.15
38786,2261,2014-12-18,381.28
38787,4512,2012-03-02,1460.45
38788,6337,2018-09-05,67.79
38789,4345,2015-02-25,253.02
38790,3716,2018-06-27,60.95
38791,261,2012-07-05,34.5
38792,3827,2019-02-08,46.0
38793,7743,2011-03-08,286.29
38794,2659,2016-09-01,39.04
38795,6337,2018-10-22,67.79
38796,6042,2013-05-08,56.78
38797,270,2015-09-09,57.41
38798,9088,2012-09-13,80.49
38799,4980,2017-11-09,84.62
38800,4760,2014-10-24,43.82
38801,4058,2019-01-24,43.45
38802,3891,2016-02-28,23.0
38803,8741,2011-02-07,549.64
38804,790,2015-12-17,57.49
38805,1026,2015-01-16,74.75
38806,3957,2016-12-14,146.62
38807,270,2017-03-14,202.35
38808,9633,2016-09-27,31.23
38809,2622,2015-08-26,59.06
38810,4991,2016-04-01,113.82
38811,9089,2016-02-08,34.5
38812,9510,2017-05-18,25.15
38813,1962,2017-03-31,18.87
38814,2102,2018-04-09,13.06
38815,5773,2016-10-07,114.48
38816,6111,2012-08-08,547.18
38817,601,2017-03-08,70.29
38818,3073,2017-03-21,176.47
38819,3073,2017-01-20,176.47
38820,270,2016-01-06,61.49
38821,9518,2017-11-10,27.14
38822,4058,2019-05-30,43.45
38823,8289,2010-11-10,44.85
38824,4091,2019-01-19,270.8
38825,6681,2011-03-10,261.05
38826,9745,2019-05-04,30.2
38827,3957,2016-12-09,22.71
38828,3716,2019-04-03,41.4
38829,7550,2016-11-14,114.99
38830,3840,2015-02-18,44.28
38831,2939,2015-08-19,21.61
38832,1517,2014-01-29,160.95
38833,7463,2017-04-20,48.87
38834,261,2016-02-24,58.08
38835,1434,2014-04-15,201.23
38836,6265,2013-11-18,87.69
38837,1479,2016-07-04,36.39
38838,2261,2014-01-17,86.48
38840,1381,2010-04-23,343.73
38841,5448,2013-03-27,68.99
38842,8482,2016-11-14,49.44
38843,6815,2019-06-08,69.0
38844,1169,2017-08-03,34.5
38845,2102,2016-10-10,65.11
38846,3892,2011-01-14,33.76
38847,5808,2015-05-19,44.94
38849,8585,2016-07-13,37.95
38850,3957,2017-02-14,67.83
38851,3957,2016-11-01,16.18
38852,601,2017-02-17,148.29
38853,261,2017-03-28,63.82
38854,261,2017-02-27,40.82
38855,6246,2011-06-09,69.0
38856,4991,2013-07-11,56.84
38857,8741,2010-05-06,66.69
38858,6580,2017-11-02,42.66
38859,5344,2010-11-16,244.09
38860,8650,2017-04-24,27.13
38861,6385,2016-11-30,583.33
38862,3973,2016-05-04,20.69
38863,4438,2015-01-22,280.24
38864,3073,2016-04-11,184.41
38865,1561,2011-08-25,150.34
38866,3554,2016-06-24,51.61
38868,2261,2014-07-25,18.83
38869,3749,2010-05-03,184.83
38870,1517,2013-05-19,194.34
38871,6889,2010-08-20,30.93
38872,6494,2019-06-17,175.04
38873,3908,2016-08-15,127.85
38874,6375,2016-09-25,22.99
38875,739,2011-04-20,111.93
38876,9926,2011-05-03,95.94
38877,1381,2010-07-24,31.4
38878,4267,2018-11-30,57.21
38879,4294,2012-10-08,85.58
38880,5403,2017-03-30,59.79
38881,2939,2016-07-07,39.04
38882,6989,2018-09-06,36.8
38883,9737,2016-04-16,161.0
38884,2628,2016-03-27,60.89
38885,3554,2015-08-17,63.03
38886,5424,2012-06-23,32.98
38887,9275,2014-07-14,14.33
38888,3947,2015-04-08,67.74
38889,7925,2016-09-07,35.35
38890,1822,2018-04-26,123.76
38891,2922,2015-03-19,44.15
38892,1479,2015-10-14,310.7
38893,1840,2013-11-27,111.09
38894,6375,2017-05-30,45.99
38895,3957,2017-08-19,63.19
38896,2261,2013-11-04,189.82
38897,1912,2018-11-30,232.97
38898,6337,2018-09-18,67.79
38899,4058,2018-12-27,43.45
38900,7196,2010-12-17,120.75
38901,1840,2016-05-31,147.6
38902,5309,2017-07-25,109.25
38903,9737,2015-09-03,172.5
38904,2922,2017-12-25,55.61
38905,4980,2018-06-19,165.24
38906,9737,2017-04-25,59.97
38908,9608,2012-01-10,1303.12
38909,2261,2015-05-04,360.98
38910,7550,2016-07-13,114.99
38911,2659,2016-09-05,84.23
38912,2261,2015-01-05,63.03
38913,356,2016-12-17,83.93
38914,5452,2010-09-22,79.35
38915,428,2011-10-13,764.11
38916,4674,2013-04-23,46.0
38917,3973,2014-11-03,59.33
38918,4438,2016-02-15,280.24
38919,4304,2012-11-14,37.48
38920,5365,2010-11-15,42.2
38921,4128,2015-02-20,140.08
38922,1381,2012-05-18,250.7
38923,3957,2017-06-09,68.98
38924,2261,2013-08-23,17.25
38925,261,2017-06-19,40.82
38926,5657,2014-01-16,63.19
38927,3373,2011-06-29,189.75
38928,8402,2018-01-08,94.17
38929,1258,2010-07-11,818.19
38930,4991,2017-12-17,25.28
38931,4980,2017-08-05,84.62
38932,2261,2013-09-23,25.86
38933,8308,2016-02-27,33.19
38934,7473,2010-11-29,85.1
38935,3840,2014-06-09,44.28
38936,3840,2015-04-10,44.28
38937,9088,2015-12-02,166.85
38938,4947,2018-09-27,92.57
38939,4799,2011-03-16,81.65
38940,356,2016-08-16,141.08
38941,6375,2016-08-16,22.99
38942,4799,2011-04-04,79.92
38943,1799,2010-09-07,100.34
38944,4674,2014-01-22,46.0
38945,1840,2015-11-27,227.69
38946,4980,2018-05-15,90.16
38947,3554,2015-01-17,58.97
38948,3749,2010-04-20,73.92
38949,3999,2018-02-12,51.75
38950,1840,2012-10-27,13.79
38951,9892,2010-06-05,411.12
38952,5773,2017-05-29,69.47
38953,2261,2015-07-29,39.04
38954,6889,2011-04-20,30.93
38955,2703,2017-08-16,52.77
38956,3781,2016-10-21,111.72
38957,1586,2012-10-19,69.37
38958,4981,2018-10-19,116.44
38959,3554,2015-06-18,63.03
38960,2659,2017-04-01,317.69
38961,3554,2016-05-20,29.46
38962,6149,2019-05-30,41.7
38963,3957,2016-10-22,68.98
38964,3333,2017-11-07,44.98
38965,4981,2018-04-19,575.0
38966,8067,2011-01-06,184.29
38967,6884,2011-12-29,42.46
38968,3957,2017-06-27,155.25
38969,261,2017-05-26,67.27
38970,9737,2017-12-21,161.0
38971,2571,2015-06-04,116.15
38972,9737,2015-04-14,56.35
38973,1135,2011-03-25,152.49
38974,2102,2018-03-03,73.85
38975,1059,2016-08-29,4.6
38976,7743,2011-04-25,95.79
38977,4799,2011-05-31,23.0
38978,6412,2017-05-04,91.99
38979,335,2018-12-04,159.85
38980,9774,2011-04-23,299.15
38981,4086,2011-04-22,284.02
38982,4421,2015-05-26,393.53
38983,4991,2018-06-04,129.26
38984,5773,2017-04-12,76.01
38985,228,2014-05-23,417.2
38986,4799,2011-03-06,352.48
38987,6613,2010-12-03,77.05
38988,3957,2016-04-06,67.83
38989,6123,2018-06-26,46.0
38990,5343,2010-07-14,72.39
38991,9650,2011-03-07,188.81
38992,3827,2017-03-28,40.25
38993,1381,2010-12-17,15.65
38994,1840,2014-02-16,40.31
38995,9234,2017-10-26,47.89
38996,3908,2016-06-17,82.22
38997,3393,2018-11-02,46.0
38998,5132,2013-05-25,132.02
38999,270,2018-08-20,109.23
39000,3908,2016-04-02,31.92
39001,409,2011-08-19,387.18
39002,9897,2014-02-24,52.59
39003,6580,2019-03-15,97.13
39005,6431,2018-02-07,211.36
39006,1840,2012-07-31,116.14
39007,270,2016-03-22,63.81
39008,7716,2014-10-30,18.34
39009,2261,2013-09-01,24.72
39010,356,2016-09-18,155.07
39011,6838,2014-08-16,37.94
39013,3196,2017-05-08,12.64
39014,7716,2017-06-17,50.54
39015,8402,2014-08-05,111.3
39016,3393,2018-09-10,46.0
39017,2922,2016-05-17,158.31
39018,6127,2011-04-01,384.85
39019,8482,2019-06-08,149.5
39020,261,2017-09-08,67.27
39021,5773,2016-09-17,114.48
39022,8482,2018-10-05,172.49
39023,8929,2011-01-17,52.06
39024,4991,2019-05-13,162.7
39025,8681,2016-12-08,35.32
39026,2833,2016-12-16,121.3
39027,6375,2016-09-02,50.59
39029,4991,2018-05-14,48.28
39030,4674,2018-06-18,62.1
39031,3840,2015-03-24,44.28
39032,9088,2011-03-01,26.74
39033,8402,2017-12-08,94.17
39035,4991,2018-09-26,162.7
39036,2922,2018-03-13,185.93
39037,4980,2017-12-11,84.62
39038,3406,2016-11-10,37.89
39039,5235,2016-12-26,152.49
39040,6431,2017-12-25,196.35
39041,356,2016-07-24,141.08
39042,2922,2015-09-23,67.46
39043,7550,2016-08-19,114.99
39044,261,2013-03-18,34.5
39045,335,2017-10-27,91.94
39046,3398,2016-03-10,11.7
39047,1381,2011-04-27,241.5
39048,4677,2017-01-16,28.75
39049,4748,2018-09-08,33.75
39050,2622,2015-07-28,30.54
39051,5403,2017-04-24,66.01
39052,8402,2017-07-08,98.89
39053,9322,2011-05-03,256.45
39054,261,2017-02-11,63.82
39055,5610,2017-04-13,133.39
39056,219,2017-08-15,346.17
39057,2922,2016-04-01,101.87
39058,3917,2016-04-26,30.98
39059,5235,2016-06-15,127.87
39060,6406,2010-12-14,572.23
39061,999,2011-06-06,572.7
39062,270,2017-08-09,96.58
39063,1479,2015-12-11,36.39
39065,1840,2015-10-05,380.62
39066,739,2011-04-11,87.51
39067,8620,2011-04-28,168.48
39068,6715,2017-03-20,37.8
39069,3827,2016-10-28,40.25
39070,2261,2013-09-27,46.37
39071,8584,2017-11-15,120.75
39072,7404,2016-08-10,109.24
39073,261,2015-07-16,42.26
39074,428,2011-10-05,91.45
39075,270,2015-08-24,69.78
39076,668,2011-04-21,211.92
39077,5097,2016-01-28,40.94
39078,4748,2019-06-23,19.5
39079,270,2014-12-20,75.87
39080,4677,2018-03-28,28.75
39081,7550,2015-07-24,118.93
39082,4782,2011-05-11,109.25
39083,4267,2018-07-16,58.36
39084,270,2015-09-23,30.59
39085,1137,2010-06-14,30.73
39086,335,2017-06-23,58.67
39087,3947,2015-04-15,67.74
39088,4677,2016-11-22,28.75
39089,2261,2014-05-04,182.78
39090,1586,2012-10-26,149.27
39091,8402,2014-04-29,100.38
39092,2518,2014-01-10,46.0
39093,7621,2011-01-06,69.0
39094,3554,2015-10-03,33.48
39095,4421,2014-11-27,257.96
39096,1381,2010-09-15,33.89
39097,9366,2010-09-17,684.84
39098,7550,2017-08-16,114.99
39099,3406,2017-05-15,36.74
39100,6431,2018-05-16,258.88
39101,4991,2018-01-08,138.8
39102,3393,2018-01-23,34.5
39103,8664,2010-11-11,49.59
39104,9897,2019-02-25,27.07
39105,9640,2016-08-18,20.44
39106,5235,2016-04-14,185.14
39107,7868,2017-08-04,28.98
39108,3999,2017-01-25,56.29
39109,5235,2015-09-04,72.53
39110,4922,2010-07-10,132.51
39112,2201,2015-03-23,57.18
39113,5091,2019-05-03,40.25
39114,9275,2014-06-29,23.33
39115,261,2015-11-01,40.25
39116,2518,2014-01-10,90.74
39117,2659,2015-03-23,47.09
39119,6745,2018-09-18,3621.05
39120,6580,2017-08-31,125.43
39121,3957,2017-02-25,68.98
39122,3973,2013-11-13,59.33
39123,8402,2017-10-08,94.17
39124,261,2016-04-15,58.08
39125,2651,2011-01-03,129.95
39126,5091,2018-09-21,40.25
39127,2102,2017-12-07,18.7
39128,3554,2016-05-05,6.89
39129,3554,2015-06-03,32.63
39130,4991,2016-06-03,187.12
39132,7705,2015-11-12,225.39
39133,9182,2010-01-29,46.11
39134,2922,2017-05-01,105.1
39135,8639,2010-10-30,126.6
39136,5403,2017-09-14,160.77
39137,270,2015-03-06,189.75
39138,790,2017-03-30,57.49
39139,1381,2010-10-21,15.65
39140,5342,2016-04-29,51.39
39141,8664,2019-03-09,276.0
39142,8964,2011-11-29,356.56
39143,4869,2012-05-25,65.9
39144,3373,2017-11-22,120.74
39145,1169,2016-12-07,34.5
39146,3840,2014-10-13,44.28
39147,8374,2018-10-10,65.35
39148,4674,2013-05-27,46.0
39149,4421,2017-04-18,785.91
39150,3249,2011-12-13,201.25
39151,5235,2017-08-30,34.36
39152,82,2010-10-21,18.28
39153,5235,2018-01-28,10.34
39154,9737,2018-10-30,143.75
39155,3957,2017-06-25,68.98
39156,1446,2017-03-06,29.89
39157,6807,2010-06-18,46.83
39158,4438,2014-10-14,314.86
39159,568,2019-04-22,92.0
39160,1840,2012-08-02,13.79
39161,3073,2016-08-16,198.21
39162,9193,2017-05-12,19.93
39163,8993,2011-05-11,381.9
39164,5833,2011-06-01,506.58
39165,2622,2015-08-03,14.1
39166,5448,2013-03-11,86.25
39167,7550,2017-12-14,114.99
39168,4064,2010-08-06,56.06
39169,8150,2019-06-05,8.96
39170,2922,2018-06-26,233.2
39171,3891,2015-11-12,28.74
39172,3999,2017-07-17,28.15
39173,5235,2015-11-18,185.14
39174,6123,2019-01-22,46.0
39175,261,2017-03-18,80.5
39176,4674,2015-10-12,57.5
39177,1708,2014-10-05,8.05
39178,8681,2016-12-19,40.02
39179,9737,2015-11-03,69.0
39180,3840,2014-12-02,44.28
39181,5845,2016-12-23,40.82
39182,1802,2015-09-23,331.38
39183,4981,2018-04-21,116.44
39184,2261,2014-11-25,110.23
39185,1137,2010-07-19,494.13
39186,9737,2019-06-28,201.25
39187,270,2016-12-01,51.74
39188,2393,2014-07-08,72.39
39189,4991,2016-05-14,417.25
39190,261,2015-04-06,40.25
39191,9088,2012-06-16,120.73
39192,4421,2015-01-16,139.23
39193,3036,2010-07-22,1144.82
39194,3073,2017-02-08,176.47
39195,5235,2017-09-02,10.34
39196,261,2016-08-11,40.25
39197,5448,2013-03-04,86.25
39199,980,2010-12-13,32.17
39200,335,2019-04-01,159.85
39201,6168,2017-04-30,33.9
39202,4748,2018-05-14,33.72
39203,7870,2016-10-28,67.94
39204,8250,2018-05-18,74.52
39205,9897,2013-04-15,27.01
39206,9660,2010-11-02,565.8
39207,4599,2018-06-26,57.21
39208,1258,2010-07-16,22.77
39209,3957,2017-07-07,22.71
39210,9089,2017-01-14,371.44
39211,5763,2015-09-02,179.4
39212,434,2016-07-05,45.91
39213,7716,2015-09-16,70.09
39214,7809,2016-06-22,4.34
39215,5091,2018-12-24,40.25
39216,2659,2015-11-28,117.38
39217,8584,2018-02-26,120.75
39218,4568,2017-06-30,307.56
39219,9633,2017-03-03,93.4
39220,335,2017-07-16,12.11
39221,3957,2018-02-07,151.57
39222,9897,2014-06-04,15.38
39223,3840,2014-05-05,44.28
39224,4674,2016-02-19,57.5
39225,8644,2019-05-28,27.46
39226,5097,2016-01-06,85.31
39227,3683,2011-04-22,74.75
39229,3908,2017-05-19,114.21
39230,9650,2011-03-08,2018.43
39231,2376,2016-01-25,15.5
39232,1586,2013-01-18,266.96
39233,1381,2012-11-06,393.3
39234,228,2017-03-09,443.44
39235,3716,2018-12-28,41.4
39236,4922,2010-06-19,310.17
39237,3973,2013-08-04,76.58
39238,3957,2016-09-03,53.77
39239,4674,2014-11-17,46.0
39240,5091,2019-04-05,40.25
39241,4421,2017-02-11,785.91
39242,5403,2018-11-10,96.12
39243,1632,2011-05-31,592.97
39244,3957,2018-12-08,50.68
39246,4991,2016-11-03,101.3
39247,8324,2017-09-20,155.25
39248,6368,2011-03-30,269.27
39249,4677,2017-12-30,28.75
39250,4272,2012-01-24,4.6
39251,3957,2016-06-23,16.18
39252,4438,2015-02-11,483.56
39254,3389,2013-12-25,465.75
39255,9182,2010-02-12,322.99
39256,6375,2017-02-24,45.99
39257,1479,2016-02-02,36.39
39259,8053,2017-03-13,68.94
39260,335,2017-12-20,97.69
39261,617,2013-08-30,17.24
39262,5309,2018-04-11,54.62
39263,3381,2011-08-31,1576.76
39264,4711,2012-03-12,1.72
39265,4991,2013-08-16,82.52
39266,5235,2016-07-27,20.46
39267,4991,2017-12-30,98.44
39268,4782,2011-06-29,3103.37
39269,5773,2017-07-31,69.47
39270,4058,2019-01-10,43.45
39271,2819,2016-10-20,22.69
39273,5097,2015-12-15,24.56
39274,261,2016-04-19,37.95
39275,9366,2010-10-02,120.86
39276,7550,2017-11-11,114.99
39277,1479,2017-05-30,307.56
39278,4058,2018-10-17,43.45
39279,4991,2017-05-19,118.22
39280,6431,2018-02-12,61.28
39281,5097,2015-12-03,239.73
39282,9608,2012-01-06,203.32
39283,4674,2014-03-06,46.0
39284,335,2018-10-03,159.85
39285,7845,2019-06-25,25.24
39286,1084,2016-08-12,60.33
39287,3973,2017-02-08,40.47
39289,335,2019-05-01,159.85
39290,5309,2017-04-06,109.25
39291,2201,2014-08-28,57.01
39292,2052,2017-02-16,117.93
39293,5946,2017-09-15,37.82
39294,3840,2013-10-14,43.12
39295,2922,2015-10-03,40.47
39296,4980,2017-04-12,61.33
39297,8043,2010-09-09,67.33
39298,8134,2012-10-04,37.24
39299,7905,2010-06-08,74.0
39300,261,2015-10-28,51.89
39301,2922,2016-09-28,30.41
39302,1840,2014-04-15,134.38
39303,3891,2014-12-25,26.44
39304,6430,2018-02-02,151.27
39305,270,2014-04-29,883.2
39306,5091,2019-05-28,20.52
39307,6123,2018-09-27,46.0
39308,9633,2016-12-26,44.84
39309,228,2016-08-11,408.39
39310,8664,2019-01-26,276.0
39311,1169,2016-11-08,34.5
39312,4941,2016-03-19,82.78
39313,2922,2016-03-29,30.41
39314,335,2017-12-05,97.69
39315,1916,2010-09-06,143.54
39316,5235,2018-02-08,227.24
39317,5773,2016-08-15,107.94
39318,8650,2017-06-17,27.13
39319,8650,2016-04-08,60.55
39321,2922,2014-10-02,56.22
39322,6042,2013-04-15,88.83
39323,3957,2016-08-15,22.71
39324,4674,2013-12-13,46.0
39325,228,2017-06-27,445.9
39326,8874,2017-11-16,68.15
39327,2261,2014-02-09,182.78
39328,81,2010-09-14,575.34
39329,3073,2016-12-10,176.47
39330,8250,2018-05-03,58.99
39331,261,2013-05-18,34.5
39332,8741,2010-04-13,157.15
39333,2628,2016-04-20,67.79
39334,1381,2010-08-20,18.24
39335,3373,2018-03-13,120.74
39336,703,2011-07-02,18.33
39337,4687,2015-01-21,22.99
39338,1510,2017-06-21,287.81
39339,6431,2015-02-10,107.56
39340,7749,2019-02-15,168.8
39341,2922,2016-04-19,56.44
39342,9234,2018-04-18,48.89
39343,3957,2015-08-11,163.51
39344,3957,2018-05-12,18.93
39345,2105,2011-05-30,51.75
39346,4677,2013-12-31,17.25
39347,9275,2014-06-25,16.05
39348,6042,2013-09-04,92.57
39349,4991,2013-12-12,166.61
39350,7716,2018-07-20,17.19
39351,2145,2010-10-30,625.05
39352,2922,2016-05-06,30.41
39353,2659,2017-02-13,40.97
39354,4991,2016-08-24,152.63
39355,356,2017-03-20,83.93
39356,1991,2011-05-27,601.74
39357,7817,2018-12-05,35.64
39358,4643,2017-08-01,45.94
39359,1840,2012-11-29,116.14
39360,3957,2017-03-24,135.65
39361,3957,2018-08-18,93.12
39362,3957,2018-10-20,143.8
39363,3373,2016-12-28,120.74
39364,3957,2015-08-02,25.28
39365,261,2016-09-21,40.25
39366,1840,2015-11-30,139.14
39367,1586,2012-09-15,120.64
39369,1840,2012-06-04,13.79
39370,4991,2017-04-17,132.56
39371,3406,2016-07-04,36.74
39372,2922,2016-08-26,30.41
39373,6099,2011-11-08,68.47
39374,6613,2010-02-15,76.57
39375,8432,2011-01-03,37.63
39376,21,2011-03-31,1025.22
39377,8650,2016-09-06,68.99
39378,3957,2016-06-17,163.51
39379,2261,2014-01-20,37.59
39380,3986,2011-05-28,206.75
39381,7716,2015-05-09,60.83
39382,1130,2013-04-11,127.87
39383,5657,2014-05-06,93.84
39384,6190,2019-05-17,43.7
39385,4674,2016-08-08,57.5
39386,4674,2017-11-06,57.5
39387,9134,2012-01-10,471.43
39388,4941,2013-09-25,133.22
39389,1381,2010-05-31,31.4
39391,790,2017-10-06,57.49
39392,3840,2014-08-21,44.28
39393,8324,2017-05-16,30.08
39394,6715,2016-09-10,26.63
39395,9088,2012-05-09,80.49
39396,4991,2015-04-02,13.29
39397,4991,2019-03-31,162.7
39398,6824,2018-11-01,92.92
39399,3957,2016-09-04,40.33
39400,3073,2016-05-09,184.41
39401,5403,2016-03-21,59.35
39402,4674,2013-08-28,46.0
39403,5773,2016-10-18,107.94
39404,8681,2010-12-04,301.56
39405,259,2010-06-17,43.47
39406,4748,2019-04-23,68.01
39407,1840,2014-11-28,175.24
39408,6042,2016-06-09,91.82
39409,5763,2015-07-24,62.1
39410,3554,2016-08-25,51.61
39411,3840,2014-03-11,43.12
39412,2922,2016-10-28,225.78
39414,6571,2018-09-24,69.9
39415,1479,2017-01-19,311.56
39416,3554,2015-07-03,32.63
39417,601,2017-07-13,195.43
39418,3923,2010-10-25,92.8
39419,8751,2011-05-11,161.63
39420,6431,2015-07-15,99.72
39421,4421,2015-11-23,760.24
39422,5097,2016-02-25,24.56
39424,7716,2015-08-28,45.94
39425,2227,2011-05-23,174.5
39426,2628,2016-04-28,252.71
39427,1840,2013-06-29,129.93
39428,259,2010-02-17,42.11
39429,5657,2014-08-23,60.02
39430,4267,2017-11-23,116.55
39431,1169,2017-03-07,34.5
39432,3143,2010-08-12,35.71
39433,4549,2016-08-22,43.7
39434,261,2016-11-08,39.67
39435,5235,2017-06-25,11.52
39436,2659,2016-11-26,111.96
39437,3891,2015-06-11,28.74
39438,9633,2017-04-04,138.24
39439,2659,2017-05-17,111.96
39440,4674,2015-06-02,47.15
39441,1517,2013-01-23,194.21
39442,3827,2018-02-19,40.25
39443,9088,2015-05-06,148.32
39444,9633,2017-05-27,33.17
39445,4274,2017-03-18,240.71
39446,1517,2015-01-23,201.22
39447,9737,2017-03-21,110.28
39448,2261,2014-12-12,176.05
39449,4748,2018-04-16,73.53
39450,4991,2017-02-23,429.66
39451,2376,2014-05-05,313.52
39452,9234,2017-05-30,48.27
39453,9892,2010-05-04,23.22
39454,4064,2015-09-07,19.45
39455,335,2018-08-06,159.85
39456,7705,2015-01-01,204.69
39457,5808,2015-05-16,28.16
39458,3957,2016-08-09,158.68
39459,3957,2015-12-18,15.67
39460,5235,2017-10-17,138.08
39461,1059,2017-02-24,43.41
39462,1281,2015-07-24,40.25
39463,3957,2016-08-28,22.71
39464,3554,2015-03-02,32.63
39465,8340,2017-03-08,32.19
39466,3891,2015-09-20,28.74
39467,1911,2012-01-16,119.14
39468,8650,2016-12-07,409.4
39469,6824,2019-01-30,92.92
39470,4421,2015-02-17,243.91
39471,805,2016-06-03,169.05
39472,2999,2017-02-03,95.08
39473,1517,2013-03-10,194.21
39474,8650,2016-08-02,23.75
39475,7621,2010-08-26,17.25
39476,4748,2019-02-19,19.5
39477,4991,2016-10-12,199.52
39478,4274,2016-07-06,36.39
39479,3891,2016-06-20,23.0
39480,6824,2018-08-18,92.92
39481,4128,2015-03-29,140.08
39482,4991,2013-10-09,166.61
39483,6888,2014-09-30,11.17
39484,5572,2016-03-25,17.24
39485,5906,2010-07-27,216.03
39486,4980,2017-10-09,70.38
39487,4487,2011-06-13,794.65
39488,4267,2018-08-09,57.21
39489,9089,2016-01-21,34.5
39490,261,2013-07-31,34.5
39491,6838,2017-11-11,25.29
39492,4438,2016-04-28,143.85
39493,1517,2013-08-17,194.34
39494,1912,2019-01-29,232.97
39495,9737,2018-06-01,224.25
39497,2922,2016-01-28,81.36
